country_iso3,year,pct_app_applicant,pct_prio_applicant,pct_app_inventor,source,download_date
ESP,2023,1417.0361,,1670.4734,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
EST,2012,33.0,17.6667,35.4024,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
EST,2013,18.1667,25.625,19.2024,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
EST,2014,29.625,29.5,36.4151,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
EST,2015,25.0,25.0833,34.4357,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
EST,2016,24.0833,42.75,25.7889,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
EST,2017,52.75,48.5,46.9621,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
EST,2018,47.5,38.0,47.0106,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
EST,2019,34.5,46.8333,41.9405,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
EST,2020,49.8333,41.0,51.225,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
EST,2021,50.3333,40.8333,48.7238,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
EST,2022,29.0,31.5,30.5976,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
EST,2023,31.0,,27.2167,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FIN,2012,2217.5332,2161.2832,1693.8365,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FIN,2013,2043.3833,1890.8955,1573.1215,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FIN,2014,1782.5955,1648.3333,1499.5967,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FIN,2015,1538.3333,1507.0,1351.3186,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FIN,2016,1493.5,1606.5667,1222.0725,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FIN,2017,1637.3167,1797.75,1355.141,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FIN,2018,1990.1667,1890.0833,1425.5201,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FIN,2019,1838.4167,1825.619,1366.3466,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FIN,2020,1862.119,2041.75,1343.3059,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FIN,2021,2132.5833,2117.2263,1486.7139,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FIN,2022,2056.0596,1934.0,1441.4301,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FIN,2023,1963.0833,,1337.4976,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FRA,2012,7993.938,8033.9536,7739.1211,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FRA,2013,8000.77,8399.6143,7752.894,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FRA,2014,8342.293,8562.918,7978.5625,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FRA,2015,8598.6016,8326.9404,8206.3184,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FRA,2016,8249.707,7773.5874,8038.2563,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FRA,2017,7863.7207,7887.1284,7758.3403,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FRA,2018,7862.4927,7807.7041,7907.958,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FRA,2019,7852.1064,7683.3105,7889.2656,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FRA,2020,7774.2251,7357.6963,7836.9395,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FRA,2021,7311.7988,7715.4785,7395.8325,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FRA,2022,7678.2549,7872.8188,7666.019,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
FRA,2023,7939.7783,,7910.6499,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GBR,2012,4699.8062,4701.6138,5827.1743,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GBR,2013,4735.0464,5102.395,5818.4678,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GBR,2014,5098.0278,5183.0103,6471.1416,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GBR,2015,5159.853,5307.6582,6315.0776,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GBR,2016,5359.625,5477.5928,6302.6494,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GBR,2017,5427.8208,5395.7227,6201.4692,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GBR,2018,5430.7783,5589.8022,6357.7432,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GBR,2019,5586.0859,5756.4907,6450.3594,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GBR,2020,5779.1909,5809.6152,6512.8496,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GBR,2021,5819.5488,5741.9702,6538.5698,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GBR,2022,5700.3535,5546.1138,6324.4277,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GBR,2023,5574.8184,,6267.5645,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GRC,2012,77.1111,87.6111,100.9172,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GRC,2013,86.5,91.7955,115.7857,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GRC,2014,93.7955,98.2333,116.7416,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GRC,2015,92.2333,95.0417,119.9395,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GRC,2016,94.5417,91.3333,109.281,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GRC,2017,93.3333,94.3373,127.5385,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GRC,2018,98.3373,121.75,133.104,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GRC,2019,114.5833,94.125,155.2552,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GRC,2020,93.7917,88.75,124.622,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GRC,2021,86.75,117.7167,121.7917,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GRC,2022,129.7167,101.75,163.0714,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
GRC,2023,101.75,,131.4245,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
HKG,2012,410.1071,419.2143,371.1197,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
HKG,2013,418.65,504.9833,385.8778,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
HKG,2014,534.6667,594.4167,430.083,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
HKG,2015,611.5,634.9167,492.6405,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30
